Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Weather_Description,Work_Suitability,Flood_Risk
"Bijaipur, Madhya Pradesh",1/15/2024,30.92,40.64,2.132929385,14.97,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2/12/2024,15.07,47.29,8.378966647,10.34,Heavy Rainfall,No,High
"Kochi, Kerala",1/6/2024,29.29,79.07,8.765708822,6.27,Heavy Rainfall,No,High
"Kota, Rajasthan",3/25/2024,32.79,43.37,0.530145683,16.61,Clear,Yes,Low
"Nagpur, Maharashtra",1/15/2024,37.42,50.36,0.978345303,17.47,Clear,Yes,Low
"Indore, Madhya Pradesh",3/13/2024,24.68,31.49,5.255870784,17,Moderate Rainfall,Yes,High
"Gandhar, Gujarat",4/29/2024,33.53,51.07,3.075640259,15.39,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",4/8/2024,32.76,51.09,8.426380014,5.83,Heavy Rainfall,No,High
"Mumbai, Maharashtra",1/13/2024,29.74,84.36,4.984141877,13.13,Moderate Rainfall,Yes,Low
Delhi,4/8/2024,16.61,48.13,1.643438677,23.77,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",4/4/2024,38.74155426,75.98825183,4.281913567,23.47520928,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",5/11/2024,25.88,70,8.444998639,12.94,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",1/31/2024,32.53,35.44,3.422964204,11.81,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2/12/2024,25.05,51.29,8.072290611,10,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",4/28/2024,32.06,51.56,6.786726538,9.51,Moderate Rainfall,Yes,High
"Hazira, Gujarat",2/4/2024,23.74,60.81,8.679569564,15.7,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",1/30/2024,32.79,57.55,1.709528952,24.61,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",5/15/2024,30.75,68.43,1.267809063,17.72,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",3/30/2024,28.23,67.21,6.304818305,18.51,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2/3/2024,20.75,53.53,7.918150849,11.67,Heavy Rainfall,No,Low
"Bijaipur, Madhya Pradesh",2/8/2024,32.45,36.35,8.940817028,12.72,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2/12/2024,10.16,56.4,8.446900487,5.65,Heavy Rainfall,No,High
"Kochi, Kerala",1/24/2024,30.89,92.31,5.404123813,15.93,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",4/20/2024,34.84,47.86,4.863431877,17.26,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",3/18/2024,36.27,40.25,3.207616645,20.57,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",4/28/2024,28.1,41.74,6.480733592,11.88,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",3/26/2024,25.63,69.61,7.609377834,13.15,Heavy Rainfall,No,Low
"Jamnagar, Gujarat",5/12/2024,22.13,55.21,8.976869385,9.29,Heavy Rainfall,No,High
"Mumbai, Maharashtra",3/4/2024,28.23,66.47,2.75772933,18.49,Moderate Rainfall,Yes,Low
Delhi,3/14/2024,10.78,45.53,2.574994036,27.59,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",3/3/2024,37.72646787,37.61786615,1.336572623,0.202399472,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",3/16/2024,27.16,80.66,5.680077249,7.42,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",3/7/2024,37.68,57.99,7.716092617,24.93,Heavy Rainfall,No,Low
"Agra, Uttar Pradesh",2/16/2024,22.19,52.68,1.686412659,9.03,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",4/8/2024,22.99,43.6,5.189809135,18.79,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",3/20/2024,35.87,54.73,5.327505746,14.55,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",5/11/2024,39.11,40.89,7.610267942,21.16,Heavy Rainfall,No,Low
"Kakinada, Andhra Pradesh",2/3/2024,28.58,80.63,2.621131982,19.37,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",4/9/2024,33.99,61.48,2.924274432,18.25,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",1/29/2024,28.64,35.98,3.83823057,17.56,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",4/22/2024,22.28,39.96,4.590564059,20.25,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",1/25/2024,24.12,67.68,12.48295225,11.46,Heavy Rainfall,No,High
"Kochi, Kerala",1/18/2024,25.98,87.72,9.411440557,8.64,Heavy Rainfall,No,High
"Kota, Rajasthan",3/27/2024,35.3,49.49,8.539035258,11.39,Heavy Rainfall,No,High
"Nagpur, Maharashtra",5/6/2024,36.75,55.68,4.448224037,13.83,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",3/15/2024,31.71,37.25,2.159482149,19.38,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",4/24/2024,28.75,59.65,2.650194771,17.26,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",4/12/2024,36.71,43.67,4.189284336,9.49,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",4/11/2024,33.3,72.28,6.662398783,24.82,Moderate Rainfall,Yes,Low
Delhi,2/21/2024,26.29,57.65,1.806250149,11.07,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",4/27/2024,33.56219101,37.14858349,7.021969677,6.895883841,Heavy Rainfall,No,Low
"Chennai, Tamil Nadu",1/2/2024,33,81.84,4.532624653,19.8,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2/28/2024,36.44,52.8,0.738673472,5.69,Clear,Yes,Low
"Agra, Uttar Pradesh",1/26/2024,21.07,56.81,5.828960139,7.13,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",4/7/2024,20.23,40.71,0.967338827,18.68,Clear,Yes,Low
"Hazira, Gujarat",1/22/2024,23.73,52.25,0.792805367,13.42,Clear,Yes,Low
"Vijaipur, Madhya Pradesh",5/5/2024,32.04,40.36,1.898848049,28.65,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",3/8/2024,35.77,81.48,6.448142642,14.71,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",4/17/2024,24.07,47.13,1.377569447,12.89,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",4/25/2024,29.05,62.47,6.250413726,19.9,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",4/8/2024,36.67,43.67,1.743164558,20.3,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",3/6/2024,13.71,61.82,1.125127933,9.22,Moderate Rainfall,Yes,Low
"Kochi, Kerala",5/9/2024,29.35,72.91,7.572753708,8.89,Heavy Rainfall,No,High
"Kota, Rajasthan",4/19/2024,41.14,33.68,3.041767745,18.7,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",4/20/2024,26.78,44.15,0.654769504,18.96,Clear,Yes,Low
"Indore, Madhya Pradesh",1/29/2024,33.02,46.53,2.652344227,13.6,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2/25/2024,31.22,66.25,4.718376111,12.52,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",4/17/2024,34.38,41.54,7.726632777,12.45,Heavy Rainfall,No,High
"Mumbai, Maharashtra",3/23/2024,26.29,87.28,1.882718267,10.49,Moderate Rainfall,Yes,Low
Delhi,1/11/2024,12.65,43.43,3.717355216,12.06,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2/28/2024,14.47724085,33.86925575,6.651252486,26.41818055,Moderate Rainfall,Yes,High
"Chennai, Tamil Nadu",4/22/2024,26.65,61.85,8.027840806,8.48,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",3/22/2024,31.99,44.11,2.621428151,6.7,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",4/7/2024,29.13,31.34,4.420276514,11.36,Moderate Rainfall,Yes,High
"Noida, Uttar Pradesh",3/16/2024,18,41.35,8.224430924,13.55,Heavy Rainfall,No,High
"Hazira, Gujarat",1/11/2024,22.49,49.89,9.652152179,13.34,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",4/10/2024,36.07,59.16,0.743541331,21.33,Clear,Yes,Low
"Kakinada, Andhra Pradesh",2/9/2024,37.48,70.03,7.503879164,24.88,Heavy Rainfall,No,Low
"Jagdishpur, Uttar Pradesh",4/4/2024,28.21,57.17,9.804899496,22.65,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",1/4/2024,24.73,41.88,0.073576007,12.47,Clear,Yes,Low
"Bijaipur, Madhya Pradesh",1/27/2024,23.69,41.39,4.019890114,18.15,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",1/22/2024,15.89,51.53,2.279047309,3.47,Moderate Rainfall,Yes,Low
"Kochi, Kerala",1/10/2024,25.28,93.84,4.752203853,14.69,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",1/8/2024,26.65,21.28,7.140484773,6.12,Heavy Rainfall,No,Low
"Nagpur, Maharashtra",1/9/2024,28.04,35.93,1.812425614,16.72,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",1/14/2024,31.35,42.44,7.048588599,24.15,Heavy Rainfall,No,High
"Gandhar, Gujarat",1/8/2024,26.66,54.17,0.682908398,17,Clear,Yes,Low
"Jamnagar, Gujarat",2/9/2024,34.79,53.8,5.593834355,13.94,Moderate Rainfall,Yes,High
"Mumbai, Maharashtra",1/16/2024,29.14,80.99,7.88029552,17.43,Heavy Rainfall,No,High
Delhi,4/22/2024,30.37,57.22,2.214082361,14.54,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",1/26/2024,5.846954703,74.03043328,7.654251907,25.15890256,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",1/17/2024,27.85,79.91,2.042927827,17.49,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2/7/2024,20.37,53.94,2.250300371,8.78,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2/19/2024,23.3,33.12,1.615858317,14.87,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",1/14/2024,34.29,52.19,3.776957398,10.77,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",3/21/2024,32.3,43.82,1.850568048,5.38,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2/1/2024,20.48,46.31,3.636344703,14.76,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",3/10/2024,33.33,72.02,1.711724546,20.46,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",1/9/2024,26.42,41.25,2.029050067,9.47,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",1/18/2024,20.76,53.51,7.868443078,19.21,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",2/12/2024,32.84,55.75,1.966542284,15.47,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",1/2/2024,22.49,63.36,0.260944806,3.32,Clear,Yes,Low
"Kochi, Kerala",4/28/2024,24.19,83.12,1.231130671,6,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2/4/2024,35.72,37.51,8.963303643,5.78,Heavy Rainfall,No,High
"Nagpur, Maharashtra",5/1/2024,39.2,51.93,6.228334653,16.52,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",1/20/2024,30.67,33.22,5.466916517,15.69,Moderate Rainfall,Yes,High
"Gandhar, Gujarat",4/28/2024,35.73,51.86,7.226929628,8.64,Heavy Rainfall,No,Low
"Jamnagar, Gujarat",1/3/2024,27.35,55.69,6.014462925,17.97,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2/2/2024,24.57,64.58,3.109312204,16.18,Moderate Rainfall,Yes,Low
Delhi,3/10/2024,31.7,37.5,8.509539202,10.33,Heavy Rainfall,No,High
"Bengaluru, Karnataka",2/2/2024,19.07307847,74.8411715,6.152421378,16.36363266,Moderate Rainfall,Yes,High
"Chennai, Tamil Nadu",5/17/2024,34.28,65.48,6.000227731,11.02,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",3/8/2024,33.33,50.34,0.809176556,16.96,Other,Yes,Low
"Agra, Uttar Pradesh",5/9/2024,25.61,38.86,3.916666681,15.5,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",1/4/2024,20.72,40.53,4.833834567,16.08,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",3/15/2024,34.12,66.58,8.14855165,17.35,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2/19/2024,35.36,41.74,4.067493613,23.39,Moderate Rainfall,Yes,High
"Kakinada, Andhra Pradesh",1/13/2024,36.45,73.94,5.567815698,26.93,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2/13/2024,18.32,60.19,3.047800652,11.59,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",1/19/2024,36.45,30.35,3.228211103,13.08,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",3/20/2024,33.29,38.61,1.909114442,12.6,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",4/16/2024,26.99,66,3.013907027,3.26,Moderate Rainfall,Yes,Low
"Kochi, Kerala",5/5/2024,28.65,85.54,5.286725535,12.16,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",1/10/2024,32.86,44.28,9.171908323,13.53,Heavy Rainfall,No,High
"Nagpur, Maharashtra",5/1/2024,34.19,64.27,4.822710401,17.74,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",5/17/2024,29.16,42.09,9.509086249,20.7,Heavy Rainfall,No,High
"Gandhar, Gujarat",4/4/2024,32.84,63.18,9.004610366,15.5,Heavy Rainfall,No,High
"Jamnagar, Gujarat",4/24/2024,25.96,40.77,8.556045405,13.49,Heavy Rainfall,No,High
"Mumbai, Maharashtra",5/1/2024,28.1,76.18,1.057359984,12.69,Moderate Rainfall,Yes,Low
Delhi,4/26/2024,36.85,41.31,2.136294782,29.9,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",3/25/2024,8.303201317,82.53338073,9.590699527,11.60441447,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",3/11/2024,29.24,78.1,1.705029135,19.1,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",4/5/2024,36.56,60.67,2.638644847,9.14,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",1/29/2024,30.16,57.03,0.815628007,13.71,Clear,Yes,Low
"Noida, Uttar Pradesh",3/13/2024,29.79,36.16,7.225964314,18.21,Heavy Rainfall,No,Low
"Hazira, Gujarat",4/2/2024,30.99,54.07,0.137614658,8.39,Other,Yes,Low
"Vijaipur, Madhya Pradesh",1/19/2024,30.05,39.75,1.54341464,18.35,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",4/4/2024,30.1,69.27,0.119565862,16.66,Clear,Yes,Low
"Jagdishpur, Uttar Pradesh",4/20/2024,34.33,60.06,8.539457031,17.95,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",1/15/2024,27.13,53.15,0.000814992,22.64,Clear,Yes,Low
"Bijaipur, Madhya Pradesh",1/11/2024,24.66,47.04,5.803931389,20.65,Moderate Rainfall,Yes,High
"Pata, Uttar Pradesh",3/22/2024,11.97,55.56,5.046737901,8.94,Moderate Rainfall,Yes,High
"Kochi, Kerala",3/9/2024,25.6,89.31,2.327038284,5.24,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",3/1/2024,27.21,33.55,3.988413012,11.17,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",3/7/2024,35.25,44.41,0.943134237,22.57,Clear,Yes,Low
"Indore, Madhya Pradesh",5/9/2024,37.51,37.13,6.65124546,17.48,Moderate Rainfall,Yes,High
"Gandhar, Gujarat",4/23/2024,28.7,61.32,5.067627546,8.7,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",5/1/2024,28.78,55.72,6.559343824,10.49,Moderate Rainfall,Yes,High
"Mumbai, Maharashtra",2/26/2024,26.77,72.68,6.499506292,17.3,Moderate Rainfall,Yes,High
Delhi,4/10/2024,16.65,21.89,2.747241724,14.52,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2/8/2024,11.21243899,84.20324418,2.126302054,3.61436572,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",3/26/2024,36.5,88.45,6.948249833,14.68,Moderate Rainfall,Yes,High
"Raipur, Chhattisgarh",5/5/2024,33.53,40.63,3.123705935,16.97,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",1/7/2024,34.48,43.57,9.658785608,5.82,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",2/14/2024,16.39,36.81,3.124753243,5.11,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2/22/2024,23.39,56.02,1.369354494,14.35,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",1/30/2024,31.99,54.45,2.297342296,27.25,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",5/2/2024,25.05,83.11,0.642687865,29.64,Other,Yes,Low
"Jagdishpur, Uttar Pradesh",4/15/2024,33.99,56.89,6.128282848,6.11,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",1/10/2024,23.49,62.03,6.449503403,19.53,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",1/14/2024,25.65,54.38,4.265051191,14.42,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2/15/2024,15.16,62.65,1.98801566,7.96,Moderate Rainfall,Yes,Low
"Kochi, Kerala",4/12/2024,27.74,92.71,8.094181151,8.45,Heavy Rainfall,No,High
"Kota, Rajasthan",4/16/2024,39.99,36.05,0.881344237,6.76,Clear,Yes,Low
"Nagpur, Maharashtra",1/31/2024,39.24,53.28,1.741276488,20.8,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2/25/2024,22.1,37.26,12.41473655,24.51,Heavy Rainfall,No,High
"Gandhar, Gujarat",3/29/2024,30.64,55.61,9.14459023,13.13,Heavy Rainfall,No,High
"Jamnagar, Gujarat",4/30/2024,35.89,64.76,5.506242473,15.16,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2/5/2024,30.89,89.94,11.60469792,18.86,Heavy Rainfall,No,High
Delhi,1/19/2024,33.86,53.1,1.638019799,20.05,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",5/2/2024,30.88180219,80.65862452,7.47283457,9.598181323,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",5/6/2024,32.94,76.95,6.730035148,13.92,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2/9/2024,31.56,32.1,7.149208965,5.38,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",3/30/2024,31.72,36.79,8.794008713,19.75,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",2/29/2024,26.86,50.46,8.956827689,5.39,Heavy Rainfall,No,High
"Hazira, Gujarat",3/30/2024,32.62,44.08,8.365575722,16.83,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",1/20/2024,38.39,57.87,9.573303503,24.67,Heavy Rainfall,No,High
"Kakinada, Andhra Pradesh",3/23/2024,30.81,72.5,9.483545635,26.7,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",5/3/2024,20.77,48.01,7.000306742,11.64,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",5/8/2024,20.03,44.2,9.038329387,10.93,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",2/26/2024,25.43,35.42,9.538647826,15.45,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",5/6/2024,18.75,69.71,7.892343199,5.95,Heavy Rainfall,No,Low
"Kochi, Kerala",2/8/2024,25.56,85.33,5.931800355,16.56,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2/17/2024,36.12,49,5.869676937,16.17,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2/17/2024,37.7,64.77,6.538631093,12.91,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",3/9/2024,36.63,35.22,4.978077129,11.41,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",5/9/2024,27.96,51.89,6.89733233,11.73,Moderate Rainfall,Yes,High
"Jamnagar, Gujarat",1/22/2024,35.7,40.6,8.542577417,5.16,Heavy Rainfall,No,High
"Mumbai, Maharashtra",3/28/2024,28.75,70.63,9.834439832,18.81,Heavy Rainfall,No,High
Delhi,3/8/2024,23.63,24.45,0.203255813,11.24,Clear,Yes,Low
"Bengaluru, Karnataka",3/27/2024,10.81254769,33.38505833,4.866648119,14.55950599,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",4/7/2024,26.43,70.05,3.844185411,12.95,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",1/24/2024,32.25,30.03,6.767295758,10.02,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2/6/2024,33.24,58.87,9.417235417,17.3,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",3/5/2024,32.92,49.64,5.85002601,11.95,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",3/30/2024,28.86,54.62,2.157531241,5.06,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",1/20/2024,36.91,41.93,1.306536214,29.11,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2/4/2024,31.91,64.26,8.848142009,13.48,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",4/28/2024,31.94,67.61,2.390670002,14.92,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",5/1/2024,21.62,60.86,1.99062568,19.57,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2/6/2024,25.51,47.06,0.753327502,16.25,Clear,Yes,Low
"Pata, Uttar Pradesh",5/5/2024,15.77,64.89,8.938932499,4.27,Heavy Rainfall,No,High
"Kochi, Kerala",2/15/2024,24.05,80.6,5.464799915,7.24,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",4/1/2024,26.51,33.35,1.690170618,8.66,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",3/23/2024,37.66,37.66,8.213686308,17.78,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",3/5/2024,30.48,34.96,2.732488023,19.33,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",1/23/2024,32.18,52.57,3.29365287,9.25,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",1/30/2024,23.38,61.63,8.265199159,8.91,Heavy Rainfall,No,High
"Mumbai, Maharashtra",2/2/2024,24.01,77.37,3.082616128,13.82,Moderate Rainfall,Yes,Low
Delhi,3/20/2024,37.6,22.2,6.8039913,21.17,Moderate Rainfall,Yes,High
"Bengaluru, Karnataka",3/12/2024,26.82070263,88.2297884,6.128843692,23.59862147,Moderate Rainfall,Yes,High
"Chennai, Tamil Nadu",2/9/2024,29.85,80.19,1.641242997,18.6,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2/11/2024,21.82,30.85,2.342807094,7.08,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2/28/2024,20.71,50.48,2.347812492,9.51,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2/21/2024,29.93,37.7,2.916957376,7.68,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",3/14/2024,33.63,46.27,8.687155765,15.13,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",4/2/2024,25.59,39.13,5.525280936,14.99,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",3/13/2024,31.04,68.18,9.919481191,19.25,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",4/28/2024,34.37,69.27,6.742067275,24.83,Moderate Rainfall,Yes,High
"Bina, Madhya Pradesh",1/26/2024,20.96,38.72,7.896408122,18.48,Heavy Rainfall,No,Low
"Bijaipur, Madhya Pradesh",4/8/2024,32.21,46.44,9.505316098,16.12,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",1/12/2024,10.16,73.77,6.172666758,9.1,Moderate Rainfall,Yes,Low
"Kochi, Kerala",1/5/2024,27,89.21,2.498650888,9.14,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2/25/2024,26.65,38.85,2.884945171,9.62,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",3/4/2024,29.45,45.85,3.159037997,16.36,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",5/2/2024,34.33,54.2,3.784825968,23.84,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",3/24/2024,24.83,59,2.042053739,19.46,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2/12/2024,22.3,61.29,8.039287525,11.02,Heavy Rainfall,No,High
"Mumbai, Maharashtra",2/27/2024,27.07,72.8,3.455673476,11.19,Moderate Rainfall,Yes,Low
Delhi,1/6/2024,14.57,40.08,3.474363537,26.38,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",4/16/2024,-8.253839681,58.82100483,7.027311732,9.467014364,Heavy Rainfall,No,Low
"Chennai, Tamil Nadu",4/23/2024,36.15,82.6,7.12529258,15.39,Heavy Rainfall,No,Low
"Raipur, Chhattisgarh",4/12/2024,25.89,46.54,3.512421933,20.15,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",4/28/2024,26.49,39.71,5.354833932,16.76,Moderate Rainfall,Yes,High
"Noida, Uttar Pradesh",1/20/2024,18.59,49.45,6.512618039,12.71,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",1/23/2024,31.75,63.32,2.25816661,16.01,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",1/15/2024,29.42,40.82,4.280037017,23.27,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",1/5/2024,37.58,60.76,9.960068672,10.47,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",3/22/2024,26.41,48.09,2.226022436,23.66,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",4/3/2024,20.7,44.19,8.077195826,15.52,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",1/10/2024,36.81,56.83,1.88611536,22.48,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",4/20/2024,13.75,54.28,2.284807627,7.31,Moderate Rainfall,Yes,Low
"Kochi, Kerala",3/9/2024,29.97,92.75,9.187467786,14.35,Heavy Rainfall,No,High
"Kota, Rajasthan",2/23/2024,28.4,29.92,5.200938873,12.05,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",3/11/2024,35.22,47.31,8.161926075,22.27,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",5/15/2024,37.02,35.04,2.574683744,15.84,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",3/14/2024,24.64,57.67,0.630332272,17.16,Other,Yes,Low
"Jamnagar, Gujarat",4/17/2024,31.24,56.73,2.553058257,7.37,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",3/9/2024,30.98,81.59,6.675281851,20.97,Moderate Rainfall,Yes,Low
Delhi,5/11/2024,11.94,56.99,5.470783677,11.71,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",1/31/2024,39.21481896,52.91947755,3.18122862,23.38054617,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",3/23/2024,26.63,77.42,7.169017505,10,Heavy Rainfall,No,Low
"Raipur, Chhattisgarh",1/22/2024,32.43,64.29,7.645199857,18.24,Heavy Rainfall,No,Low
