Temperature,Wind speed,Rain in mm,Location,Work Suitability
34.36135819,9.715892642,82.5961322,Guwahati,No
31.52174524,6.27164478,98.83416523,Bangalore,No
50.23431773,94.90368977,85.56153404,Vijaipur,No
32.90121014,10.6985078,23.86414788,Vijaipur,Yes
38.44126715,28.08082229,39.17161806,Bangalore,Yes
20.08854283,1.311140797,11.12067277,Vijaipur,Yes
29.99494266,12.16556568,103.9181718,Guwahati,No
33.15698525,12.70202287,81.30056372,Bangalore,No
44.52919996,56.56740034,73.62582458,Bangalore,No
30.35046171,12.26226607,11.51160429,Guwahati,Yes
25.79094658,5.482410556,22.83638551,Bangalore,Yes
27.03886082,8.145031441,70.826543,Vijaipur,No
38.53267229,55.1667489,92.91247729,Guwahati,No
18.75308895,3.783690102,0,Guwahati,Yes
25.31290266,8.045123666,80.37394909,Vijaipur,No
30.82380862,1.10621354,8.412335683,Guwahati,Yes
32.85760918,4.191679976,73.67885696,Guwahati,No
27.97398768,12.99692817,71.21754665,Guwahati,No
47.73401648,71.59274139,19.09862179,Bangalore,No
35.42155705,10.06876628,13.10178546,Guwahati,Yes
20.2186776,10.53404785,44.18235817,Guwahati,Yes
28.1677579,5.0524147,31.61692673,Vijaipur,Yes
24.2146257,14.4381014,12.70282326,Bangalore,Yes
16.70995646,3.864009109,6.408449863,Bangalore,Yes
32.36776419,8.186940679,84.21299091,Guwahati,No
28.70052036,3.526259531,40.51479491,Guwahati,Yes
19.60057347,12.37545049,49.93468083,Vijaipur,Yes
46.50582824,31.8046639,99.53501092,Vijaipur,No
42.18331727,57.2137359,5.091496588,Bangalore,No
25.8426224,12.23723872,86.08841389,Guwahati,No
17.8699096,3.789922006,75.03488046,Vijaipur,No
36.3484976,47.98403699,38.25712162,Bangalore,Yes
24.86464794,14.24420702,26.79392178,Guwahati,Yes
28.72761547,16.22087882,20.71335002,Vijaipur,Yes
37.25469433,61.79142944,27.36116994,Vijaipur,No
28.64972347,7.148050431,12.03197883,Vijaipur,Yes
13.4099923,2.688650832,5.769711402,Guwahati,Yes
23.82686979,11.39638589,6.360864639,Guwahati,Yes
25.74652255,16.03982134,7.351865733,Guwahati,Yes
41.45318109,54.07533388,39.73827037,Guwahati,No
36.80338509,3.171773095,105.7276504,Bangalore,No
17.13335144,6.814603983,44.73815664,Bangalore,Yes
21.7583565,1.179145669,61.79298824,Vijaipur,No
27.29097484,6.94176425,0,Vijaipur,Yes
29.87601233,4.640534445,70.73010103,Bangalore,No
21.35787232,1.37789961,16.91534376,Vijaipur,Yes
26.53209748,2.73826681,44.39239638,Vijaipur,Yes
13.56585282,6.339935906,36.77897496,Vijaipur,Yes
40.02267366,92.81353858,44.07953242,Bangalore,No
21.80546283,12.36478041,66.08597473,Guwahati,No
25.62072363,12.70764527,31.16674964,Vijaipur,Yes
19.67917611,4.275370434,101.9234061,Guwahati,No
27.02506304,3.452120502,88.99709,Vijaipur,No
44.23459479,98.49565034,65.97853759,Vijaipur,No
23.76037545,13.31343657,68.06036486,Bangalore,No
22.46120272,12.15186662,59.37243079,Guwahati,No
29.53292435,3.890785415,90.04896971,Guwahati,No
40.7398508,75.29021696,60.77206249,Guwahati,No
21.64320793,6.896644725,0,Guwahati,Yes
39.75514611,50.38609427,56.80592263,Guwahati,No
45.70262885,77.67856556,40.91471516,Vijaipur,No
32.83178393,14.11848776,6.537035545,Guwahati,Yes
35.54012094,8.386995233,39.55804581,Bangalore,Yes
50.28317486,85.37791903,52.35379394,Bangalore,No
16.8076631,14.68566784,53.8730807,Bangalore,No
29.99962248,14.27868471,2.521986241,Vijaipur,Yes
19.76512049,3.130174106,1.403688778,Vijaipur,Yes
20.22210468,9.741103971,82.56408521,Bangalore,No
33.58077058,6.151957034,65.72158211,Bangalore,No
44.86972094,73.74116434,102.7986374,Guwahati,No
42.040225,80.08779095,53.44396838,Vijaipur,No
19.75883347,6.981563137,16.10570572,Bangalore,Yes
26.60902142,9.013912779,80.11975646,Vijaipur,No
27.07099641,7.23940149,63.71676615,Bangalore,No
32.85033385,12.88587294,16.47501036,Bangalore,Yes
29.48706473,3.993271807,25.61459962,Bangalore,Yes
38.66075923,38.68844655,86.45288436,Bangalore,No
33.11795607,5.330742688,44.18217238,Guwahati,Yes
14.39926894,7.846943376,95.23344954,Bangalore,No
38.85318462,49.86887308,66.23912814,Vijaipur,No
34.00508869,94.2783836,25.80869256,Bangalore,No
24.81259523,13.35554797,23.92941655,Vijaipur,Yes
32.20798573,4.90429994,43.2048594,Guwahati,Yes
46.45759516,76.73123048,33.9448622,Bangalore,No
41.09445648,62.20048873,55.76488403,Bangalore,No
28.65813967,8.551803129,3.670860257,Bangalore,Yes
22.67876796,13.16658428,49.62580399,Vijaipur,Yes
25.94893928,8.008594438,48.24109905,Guwahati,Yes
28.42125762,14.49150809,84.92476756,Bangalore,No
32.66910774,2.943713877,93.19895978,Bangalore,No
11.34609806,9.113192674,36.90231497,Bangalore,Yes
18.56648598,12.35791518,2.093684541,Bangalore,Yes
27.54360905,10.18257205,5.771362612,Vijaipur,Yes
28.66209164,3.62195346,11.59593502,Vijaipur,Yes
15.07092588,9.836587076,39.5285947,Bangalore,Yes
47.73440377,39.78992252,71.90545963,Vijaipur,No
15.55151509,0.824501383,26.20713231,Bangalore,Yes
25.47614223,11.8908234,12.35138764,Vijaipur,Yes
41.56949414,98.90890552,29.64335692,Guwahati,No
15.94160104,7.868057133,83.87746144,Guwahati,No
14.22398515,15.18955914,100.15077,Vijaipur,No
36.73995223,74.39424497,4.763933653,Guwahati,No
25.47811658,4.192524413,57.33732495,Guwahati,No
32.66727806,6.894219383,32.33456711,Vijaipur,Yes
44.37619525,73.96964432,34.52661973,Guwahati,No
26.80597901,12.30651986,0,Bangalore,Yes
17.88222231,1.014288699,26.85924353,Guwahati,Yes
18.99056489,4.178662825,87.50819687,Bangalore,No
32.42883172,6.025263434,16.47154183,Vijaipur,Yes
16.37198555,2.162824614,79.56663013,Vijaipur,No
34.61692935,0.340025573,95.71982302,Bangalore,No
25.35957359,10.10352688,54.54364808,Vijaipur,No
26.22423369,4.3148503,39.83487191,Guwahati,Yes
24.8135001,2.156545056,52.02374818,Guwahati,No
30.22728975,5.565165899,16.41130959,Guwahati,Yes
48.70592966,32.97879401,29.62553478,Guwahati,No
48.96004436,45.86432403,43.42518663,Bangalore,No
21.56661645,1.289406997,84.23153581,Bangalore,No
35.03523616,2.726987309,21.91863486,Guwahati,Yes
32.55198959,13.71031159,27.33268839,Bangalore,Yes
13.38217277,9.52907767,57.88292135,Vijaipur,No
31.26543866,9.564858743,103.3663619,Vijaipur,No
16.4810961,13.91520626,47.85061531,Guwahati,Yes
17.059703,6.53591041,23.65029967,Bangalore,Yes
15.58248875,4.043654756,87.0977625,Vijaipur,No
21.09425818,5.99108387,9.196918528,Bangalore,Yes
15.67229621,9.907907045,31.70135964,Bangalore,Yes
22.66571649,3.081583213,63.21035309,Bangalore,No
26.85336688,7.062782335,69.82508659,Vijaipur,No
24.83781608,5.437984033,76.02354095,Vijaipur,No
16.97052493,14.35537129,11.94336162,Guwahati,Yes
40.59765526,87.3008423,94.48476605,Bangalore,No
28.01373275,7.829073442,29.09414278,Bangalore,Yes
29.97628139,11.60872414,11.02892556,Guwahati,Yes
19.53978893,3.858320811,41.7665399,Vijaipur,Yes
25.19705102,5.664672971,71.75685669,Guwahati,No
42.18812219,47.88938705,38.3233683,Guwahati,Yes
17.3133474,9.305930709,30.4107011,Vijaipur,Yes
21.56292249,9.941019789,24.11487632,Guwahati,Yes
26.21668904,5.68888362,17.91485292,Vijaipur,Yes
29.21433716,8.400320427,78.7954538,Guwahati,No
49.75180307,75.88066081,35.23371311,Bangalore,No
21.75499164,0,9.169833899,Guwahati,Yes
25.95786188,13.76052324,44.77981804,Guwahati,Yes
46.45438403,61.481898,66.67507053,Vijaipur,No
21.08805228,3.138766005,66.69782862,Vijaipur,No
24.68410161,10.411745,95.62837692,Guwahati,No
27.12975239,3.135396933,91.40478628,Guwahati,No
45.49188244,38.29209874,76.84299475,Guwahati,No
25.26788195,10.21460158,98.27369503,Bangalore,No
45.6825932,82.65727447,36.76715764,Vijaipur,No
40.46813523,98.75223715,54.96852675,Vijaipur,No
24.17708855,9.001663458,52.08394415,Guwahati,No
26.90776274,9.485206362,24.52675742,Bangalore,Yes
39.71826753,44.67559163,66.50815465,Vijaipur,No
17.42364595,12.30896915,29.06732077,Bangalore,Yes
32.46769388,10.07557229,29.46725704,Guwahati,Yes
20.45351884,3.577979492,33.24250993,Bangalore,Yes
21.26969944,7.681461028,27.5649931,Guwahati,Yes
17.61762575,13.11641531,29.68665463,Bangalore,Yes
26.84699791,9.639604153,13.68148348,Bangalore,Yes
22.53180392,13.446879,54.29074552,Guwahati,No
24.83780569,5.97271126,86.48150668,Guwahati,No
49.39915122,27.08239949,77.64379895,Vijaipur,No
23.4665409,14.56121451,43.212042,Bangalore,Yes
21.11403885,3.440495428,86.19481524,Bangalore,No
35.16115185,2.917251216,0.678171752,Vijaipur,Yes
14.92800665,7.654129757,60.36059266,Bangalore,No
25.38725851,4.366340615,23.99621952,Vijaipur,Yes
28.7501143,7.876251775,48.83824498,Bangalore,Yes
43.81561838,70.29928222,31.44466834,Bangalore,No
23.01414317,13.27730144,91.99578784,Guwahati,No
23.69678492,2.406612192,25.36602999,Guwahati,Yes
36.51703086,13.75023083,4.772343097,Vijaipur,Yes
20.11886981,1.99136487,1.308840265,Guwahati,Yes
28.36929815,14.64476475,36.59781465,Vijaipur,Yes
30.39957482,10.94697347,56.88088444,Guwahati,No
25.75327161,5.997896537,43.16665974,Bangalore,Yes
23.69818994,11.00561243,4.410167952,Vijaipur,Yes
33.54782999,9.532525943,29.16434704,Guwahati,Yes
23.40261225,10.7708388,42.68254319,Guwahati,Yes
28.6351151,3.305614999,85.43395,Bangalore,No
29.18150908,8.761954578,68.12099808,Vijaipur,No
15.42105189,9.866789345,87.74518557,Guwahati,No
44.69610564,64.60096764,70.44543212,Vijaipur,No
33.88993341,2.47855249,67.21557675,Bangalore,No
17.46969651,8.564317468,95.72585464,Bangalore,No
34.73456239,0.856326035,15.21255526,Bangalore,Yes
18.03069558,6.779026678,71.58234276,Bangalore,No
53.0723988,92.83888078,53.0725983,Guwahati,No
20.8907997,10.44180394,25.36376078,Guwahati,Yes
24.39020661,10.72839752,63.2706532,Guwahati,No
35.46506457,15.17273032,37.43348554,Bangalore,Yes
48.53496952,57.74525368,45.47682186,Vijaipur,No
35.34966561,7.164635517,66.3050212,Vijaipur,No
22.58880008,4.816328805,36.95568804,Vijaipur,Yes
33.66497032,1.377991143,91.77636278,Vijaipur,No
19.99052034,5.809768273,5.601771364,Vijaipur,Yes
30.94173229,2.893042734,102.5021994,Guwahati,No
28.00695975,13.27983956,31.07420461,Guwahati,Yes
22.92366784,6.541184974,69.53076823,Vijaipur,No
46.50236875,96.47445474,48.75944977,Bangalore,No
32.74405301,44.45819658,38.29361755,Guwahati,Yes
27.16116824,13.00866866,36.63766275,Bangalore,Yes
22.72175243,1.862925617,40.13768831,Guwahati,Yes
14.21023153,10.77164446,26.60219077,Vijaipur,Yes
30.23023953,7.763056655,22.36800688,Guwahati,Yes
45.11122411,37.01909116,91.31047681,Vijaipur,No
19.94529224,11.60822829,7.706250604,Bangalore,Yes
26.30942458,4.453079814,0.881127713,Guwahati,Yes
31.99107631,13.04690564,43.72100285,Guwahati,Yes
41.43459895,72.67314679,103.179106,Vijaipur,No
18.25341557,3.292251666,17.39132111,Guwahati,Yes
43.57202905,85.35870328,39.43677034,Guwahati,No
27.67703375,12.11524657,10.49630017,Guwahati,Yes
34.81111406,13.12199984,67.98741235,Bangalore,No
40.99825342,35.68440455,37.20046345,Guwahati,Yes
38.29333915,65.9528304,23.49009628,Vijaipur,No
16.70419392,14.93788606,3.914077883,Guwahati,Yes
23.12368726,11.62280953,0,Bangalore,Yes
14.27571639,1.002632449,40.53091175,Guwahati,Yes
33.19188717,1.973801189,76.72124634,Bangalore,No
28.71572631,0.87896806,90.33195061,Bangalore,No
20.28665818,4.150032296,65.55294488,Bangalore,No
17.89008607,14.56635926,34.05415916,Bangalore,Yes
31.07063825,13.33827367,90.40866677,Bangalore,No
27.82098199,9.359165805,80.92982498,Bangalore,No
24.67613569,1.580976674,38.42251176,Guwahati,Yes
22.01277755,9.121009108,97.71171615,Bangalore,No
45.51781076,47.95130204,61.71726476,Bangalore,No
17.14532362,2.778002623,66.62452953,Bangalore,No
34.04700328,13.40383142,9.618285822,Vijaipur,Yes
34.42074934,4.000496636,72.70940029,Guwahati,No
30.56400155,3.928638893,17.21407898,Guwahati,Yes
26.50493815,3.188433168,1.703902231,Guwahati,Yes
23.19863284,10.34775645,32.74075314,Guwahati,Yes
46.45401027,46.42394471,41.04084445,Vijaipur,No
24.64619417,12.40470987,12.95999755,Guwahati,Yes
21.01938242,5.502277108,4.587595361,Vijaipur,Yes
20.87834797,6.1827124,64.28704519,Vijaipur,No
21.20783123,2.711111733,23.15602135,Vijaipur,Yes
32.35734093,11.2592582,7.111437418,Vijaipur,Yes
34.46767233,2.020369351,10.65776025,Guwahati,Yes
47.72806663,46.06766852,57.50114605,Vijaipur,No
31.21999909,9.449424192,33.68639167,Bangalore,Yes
20.24363604,1.298097823,93.86565213,Vijaipur,No
36.4185154,27.25022101,31.30328243,Vijaipur,Yes
30.81230331,9.946153925,85.73525638,Bangalore,No
18.18657691,13.77439814,61.48640801,Vijaipur,No
29.55602682,6.438675513,50.00858639,Guwahati,No
35.28346836,14.70069253,19.57985369,Bangalore,Yes
35.43512698,82.56386509,44.1945774,Vijaipur,No
32.16449574,3.834734656,60.32974243,Bangalore,No
47.26150213,27.70851611,28.76352705,Guwahati,No
37.94891875,1.532987733,8.336402779,Bangalore,Yes
19.95109316,3.603853409,85.48487593,Guwahati,No
30.634671,2.549550213,65.94836525,Bangalore,No
22.74671769,1.987325588,88.94697293,Vijaipur,No
29.719864,12.5940025,32.04159828,Bangalore,Yes
35.57706553,0.930905276,86.97128076,Bangalore,No
24.32189318,8.154643422,7.247638787,Bangalore,Yes
21.09079114,6.408680694,66.81337513,Vijaipur,No
38.77795587,46.84676945,68.1406855,Vijaipur,No
29.72946697,3.598359749,72.8244156,Bangalore,No
28.19011557,7.023248958,7.862407344,Guwahati,Yes
52.56412823,28.62819316,85.14273421,Vijaipur,No
24.91979928,7.31067482,58.69459237,Vijaipur,No
32.0772995,5.231610238,84.48378881,Guwahati,No
14.98755439,11.093786,24.23284221,Vijaipur,Yes
22.05320768,10.33939641,81.01513396,Guwahati,No
39.54552276,44.99981013,78.22361451,Guwahati,No
33.03899885,43.08568565,29.66662411,Vijaipur,Yes
26.8364061,6.103302356,55.6992538,Guwahati,No
25.61198803,2.516877567,54.72914382,Bangalore,No
17.86477168,10.1048015,72.47421563,Bangalore,No
14.82042794,6.697336746,14.83820399,Vijaipur,Yes
36.0928226,14.98349231,22.96785229,Guwahati,Yes
34.66808395,5.81775614,27.03294765,Guwahati,Yes
18.05524607,11.0748124,27.00940501,Guwahati,Yes
25.98546233,1.318234383,72.15519457,Guwahati,No
32.04603113,13.00147361,85.8217677,Guwahati,No
35.51997047,3.442272668,90.04024733,Bangalore,No
28.10379888,13.05743297,93.65656588,Guwahati,No
25.6635312,1.753360438,49.14015167,Guwahati,Yes
19.8239052,8.057832335,57.6713675,Guwahati,No
25.25518125,7.754682781,14.58589293,Guwahati,Yes
19.03237282,14.24254818,61.48376691,Vijaipur,No
29.87975186,2.123560075,14.75918677,Guwahati,Yes
36.48078708,13.03045579,24.94489991,Vijaipur,Yes
31.72837564,13.54641717,70.08495008,Guwahati,No
29.24093578,5.812227196,47.28583139,Guwahati,Yes
23.96469084,5.72239673,81.83028012,Vijaipur,No
30.04615057,10.67706587,30.2628891,Vijaipur,Yes
33.19455109,1.962370605,94.91697318,Bangalore,No
30.6882364,8.579567172,28.07369081,Vijaipur,Yes
20.55680915,1.127359756,22.61657106,Vijaipur,Yes
23.21022849,1.428398646,37.29495456,Guwahati,Yes
27.347812,9.646113996,3.468104345,Vijaipur,Yes
41.92023066,96.00537134,1.498915962,Guwahati,No
15.34616041,1.916580992,73.65597543,Bangalore,No
23.3744864,10.07641116,25.40433403,Guwahati,Yes
26.74320393,11.37960587,0,Vijaipur,Yes
24.73298581,4.257586694,6.533781052,Bangalore,Yes
25.57104228,4.495621557,34.01145343,Vijaipur,Yes
18.77632873,9.664848465,22.90826681,Vijaipur,Yes
18.7926783,5.620884474,67.51672537,Guwahati,No
17.70034576,14.62755218,41.24972839,Guwahati,Yes
31.01434481,11.84975133,24.91974954,Vijaipur,Yes
34.97003345,6.661623147,25.65132627,Bangalore,Yes
26.33370284,2.810930066,47.65284484,Vijaipur,Yes
35.0014302,53.28117913,38.92492521,Bangalore,No
31.21333044,77.81790476,28.30835662,Guwahati,No
24.94415379,13.9940731,83.51911681,Guwahati,No
26.07495404,0.314734978,61.53334048,Vijaipur,No
42.90570102,26.95135444,85.43886371,Vijaipur,No
27.25896147,7.720038585,81.41003272,Vijaipur,No
12.18966065,14.73693591,29.25373436,Guwahati,Yes
35.08014131,58.69114036,50.3126282,Guwahati,No
26.13094734,6.553848138,20.36429402,Bangalore,Yes
30.12281159,7.237582015,34.47063799,Bangalore,Yes
19.63733035,4.841296969,6.801887244,Bangalore,Yes
35.35077763,6.161503,7.178378095,Guwahati,Yes
16.4281984,5.690708878,66.52887384,Vijaipur,No
17.70305226,16.2818603,91.32013704,Bangalore,No
18.84847816,3.30099686,34.56764329,Vijaipur,Yes
39.96689267,51.05564298,84.52121015,Guwahati,No
40.42191284,41.82507387,61.39854288,Bangalore,No
17.97475712,0.285908334,87.9500649,Guwahati,No
42.88629547,89.88056353,1.17895313,Bangalore,No
23.99805369,2.355265321,34.65667592,Guwahati,Yes
35.61557001,86.86920167,84.90002751,Bangalore,No
24.2200624,7.833747317,53.39184649,Vijaipur,No
27.97470472,4.202379589,78.0035044,Bangalore,No
28.4773421,14.07891785,17.92876306,Bangalore,Yes
17.67721965,8.447087507,43.48166781,Bangalore,Yes
32.01761937,5.885726327,101.1750386,Bangalore,No
30.8776794,8.619248329,79.8566588,Bangalore,No
18.63399594,1.634689676,65.69337161,Bangalore,No
35.38358743,2.075853969,10.4970845,Bangalore,Yes
15.93832148,3.632628156,0.097073605,Guwahati,Yes
23.1122532,2.269589632,6.595341249,Vijaipur,Yes
33.86856073,4.215479366,62.35412349,Bangalore,No
17.51311745,4.039260969,68.42617992,Guwahati,No
17.35817075,3.937287692,78.42309097,Bangalore,No
37.12765982,52.78912407,35.91545991,Bangalore,No
31.63046086,5.801462544,40.52469021,Guwahati,Yes
39.07323759,55.2104853,80.00249281,Vijaipur,No
20.32505144,5.970197322,1.413821749,Vijaipur,Yes
33.23278169,9.922305911,51.73796568,Bangalore,No
29.13851942,2.401394592,0,Guwahati,Yes
46.52160118,73.40067642,81.19969014,Vijaipur,No
37.51495666,79.4694959,27.68924015,Bangalore,No
21.07355176,16.18074769,81.1435949,Guwahati,No
14.76342156,8.248435743,30.09038366,Vijaipur,Yes
47.0124639,91.46371092,60.01080373,Vijaipur,No
18.70751524,12.96903959,34.21620258,Vijaipur,Yes
11.04938261,5.902840711,73.27700841,Guwahati,No
46.45296908,41.79000596,51.98410926,Bangalore,No
36.6584765,10.05397229,83.93533346,Vijaipur,No
23.98031652,9.679695769,84.48967972,Vijaipur,No
18.85132211,13.99968526,25.13315305,Bangalore,Yes
25.33511847,4.439478383,44.3420046,Bangalore,Yes
17.47269069,0.189687815,15.34243124,Vijaipur,Yes
27.32155295,3.48719869,43.2371316,Guwahati,Yes
13.5643713,9.087793111,18.9820487,Vijaipur,Yes
23.66511619,6.166085043,79.7269072,Bangalore,No
28.69198145,14.0520757,6.349627505,Vijaipur,Yes
32.54662604,7.680776684,59.71602367,Vijaipur,No
14.35799138,0.93535365,66.23255522,Vijaipur,No
18.5306219,4.574893786,95.79830732,Guwahati,No
21.17056592,5.857079644,9.233865033,Vijaipur,Yes
35.62135984,14.30445135,28.63240647,Bangalore,Yes
37.1103665,3.23143085,66.97518108,Guwahati,No
37.64139337,86.88008884,66.5332001,Vijaipur,No
19.04658413,8.601875625,93.2677395,Bangalore,No
30.47389191,6.009918933,82.59748941,Bangalore,No
34.34197071,12.77246439,0,Vijaipur,Yes
39.4177033,28.96753855,74.50421779,Bangalore,No
20.05771702,4.614307802,69.59624578,Vijaipur,No
27.79066918,11.59032333,97.31725969,Guwahati,No
33.03684911,13.87756153,51.16671161,Bangalore,No
19.86185503,6.830011892,66.30901744,Guwahati,No
17.13361677,10.33223316,60.98161664,Guwahati,No
33.19902572,54.18374217,40.23826564,Bangalore,No
22.94995249,4.497020119,95.69154248,Bangalore,No
45.87062177,85.88583315,69.65313954,Guwahati,No
20.82954342,12.72318101,43.6966819,Guwahati,Yes
32.85454243,8.858244219,1.645077524,Guwahati,Yes
28.18939254,0.081195015,79.16361281,Bangalore,No
34.41295781,1.698262863,19.88975891,Vijaipur,Yes
40.00362374,31.87679152,49.41606179,Guwahati,Yes
20.46048221,2.232452966,87.9860076,Vijaipur,No
24.11078593,11.83744216,12.56310095,Guwahati,Yes
16.76900449,9.14338815,94.23603171,Vijaipur,No
31.57423859,7.930289967,14.59697792,Bangalore,Yes
12.88595658,0,80.63058607,Bangalore,No
22.48204055,5.08332172,55.4313953,Vijaipur,No
26.03571501,1.204802887,17.15329264,Vijaipur,Yes
18.55414854,4.530066382,42.23157862,Bangalore,Yes
32.88108917,3.913825191,3.009250364,Bangalore,Yes
24.03680437,0.635459897,96.79809329,Bangalore,No
24.40332118,11.99212661,42.38252183,Bangalore,Yes
19.09997408,8.609589512,18.38975879,Vijaipur,Yes
24.4512949,4.014700118,94.16724882,Vijaipur,No
17.24502658,7.207280171,32.33216129,Guwahati,Yes
17.42574819,11.23238413,57.91967741,Guwahati,No
20.26978444,5.7266873,77.52415415,Vijaipur,No
26.4731059,4.684974375,97.62921361,Bangalore,No
18.81453373,7.866193224,29.52403012,Vijaipur,Yes
22.37499245,2.721913772,48.48064267,Vijaipur,Yes
17.15486003,10.08892655,47.34633658,Vijaipur,Yes
51.88938717,78.65895998,87.76523227,Vijaipur,No
26.03293017,9.022858992,9.015442381,Bangalore,Yes
28.47110178,6.193404779,20.88619812,Vijaipur,Yes
31.09345187,7.794513864,61.30194462,Bangalore,No
21.95960245,0.674617263,75.47446613,Vijaipur,No
39.50542565,50.89862014,78.83378239,Bangalore,No
